#1 ExportDSV:(cl_@PIECES) 24-10-30 22:25:29 [ LUA ]
#2 PIECES:(	MODEL	TYPE	NAME	LINEID	POINT	ORIGIN	ANGLE	CLASS)
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_ramp.mdl"	"Ron's 2ft track pack"	"End Ramp"	1	"NULL"	"128,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_ramp.mdl"	"Ron's 2ft track pack"	"End Ramp"	2	"NULL"	"-128,0,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_ramp_2_track.mdl"	"Ron's 2ft track pack"	"End Ramp 2 Track"	1	"NULL"	"128,124,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_ramp_2_track.mdl"	"Ron's 2ft track pack"	"End Ramp 2 Track"	2	"NULL"	"128,-124,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_ramp_2_track.mdl"	"Ron's 2ft track pack"	"End Ramp 2 Track"	3	"NULL"	"-128,124,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_ramp_2_track.mdl"	"Ron's 2ft track pack"	"End Ramp 2 Track"	4	"NULL"	"-128,-124,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_ramp_roof.mdl"	"Ron's 2ft track pack"	"End Ramp Roof"	1	"NULL"	"128,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_ramp_roof.mdl"	"Ron's 2ft track pack"	"End Ramp Roof"	2	"NULL"	"-128,0,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_ramp_roof_2_track.mdl"	"Ron's 2ft track pack"	"End Ramp Roof 2 Track"	1	"NULL"	"128,124,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_ramp_roof_2_track.mdl"	"Ron's 2ft track pack"	"End Ramp Roof 2 Track"	2	"NULL"	"128,-124,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_ramp_roof_2_track.mdl"	"Ron's 2ft track pack"	"End Ramp Roof 2 Track"	3	"NULL"	"-128,124,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_ramp_roof_2_track.mdl"	"Ron's 2ft track pack"	"End Ramp Roof 2 Track"	4	"NULL"	"-128,-124,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_roof.mdl"	"Ron's 2ft track pack"	"End Roof"	1	"NULL"	"64,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_roof.mdl"	"Ron's 2ft track pack"	"End Roof"	2	"NULL"	"-64,0,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_roof_2_track.mdl"	"Ron's 2ft track pack"	"End Roof 2 Track"	1	"NULL"	"64,124,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_roof_2_track.mdl"	"Ron's 2ft track pack"	"End Roof 2 Track"	2	"NULL"	"64,-124,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_roof_2_track.mdl"	"Ron's 2ft track pack"	"End Roof 2 Track"	3	"NULL"	"-64,124,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_roof_2_track.mdl"	"Ron's 2ft track pack"	"End Roof 2 Track"	4	"NULL"	"-64,-124,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_stairs.mdl"	"Ron's 2ft track pack"	"End Stairs"	1	"NULL"	"64,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_stairs.mdl"	"Ron's 2ft track pack"	"End Stairs"	2	"NULL"	"-64,0,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_stairs_2_track.mdl"	"Ron's 2ft track pack"	"End Stairs 2 Track"	1	"NULL"	"64,124,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_stairs_2_track.mdl"	"Ron's 2ft track pack"	"End Stairs 2 Track"	2	"NULL"	"64,-124,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_stairs_2_track.mdl"	"Ron's 2ft track pack"	"End Stairs 2 Track"	3	"NULL"	"-64,124,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_stairs_2_track.mdl"	"Ron's 2ft track pack"	"End Stairs 2 Track"	4	"NULL"	"-64,-124,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_stairs_roof.mdl"	"Ron's 2ft track pack"	"End Stairs Roof"	1	"NULL"	"64,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_stairs_roof.mdl"	"Ron's 2ft track pack"	"End Stairs Roof"	2	"NULL"	"-64,0,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_stairs_roof_2_track.mdl"	"Ron's 2ft track pack"	"End Roof Stairs 2 Track"	1	"NULL"	"64,124,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_stairs_roof_2_track.mdl"	"Ron's 2ft track pack"	"End Roof Stairs 2 Track"	2	"NULL"	"64,-124,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_stairs_roof_2_track.mdl"	"Ron's 2ft track pack"	"End Roof Stairs 2 Track"	3	"NULL"	"-64,124,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_stairs_roof_2_track.mdl"	"Ron's 2ft track pack"	"End Roof Stairs 2 Track"	4	"NULL"	"-64,-124,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start.mdl"	"Ron's 2ft track pack"	"Start"	1	"NULL"	"64,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start.mdl"	"Ron's 2ft track pack"	"Start"	2	"NULL"	"-64,0,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_2_track.mdl"	"Ron's 2ft track pack"	"Start 2 Track"	1	"NULL"	"64,124,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_2_track.mdl"	"Ron's 2ft track pack"	"Start 2 Track"	2	"NULL"	"64,-124,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_2_track.mdl"	"Ron's 2ft track pack"	"Start 2 Track"	3	"NULL"	"-64,124,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_2_track.mdl"	"Ron's 2ft track pack"	"Start 2 Track"	4	"NULL"	"-64,-124,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_ramp.mdl"	"Ron's 2ft track pack"	"Start Ramp"	1	"NULL"	"128,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_ramp.mdl"	"Ron's 2ft track pack"	"Start Ramp"	2	"NULL"	"-128,0,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_ramp_2_track.mdl"	"Ron's 2ft track pack"	"Start Ramp 2 Track"	1	"NULL"	"128,124,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_ramp_2_track.mdl"	"Ron's 2ft track pack"	"Start Ramp 2 Track"	2	"NULL"	"128,-124,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_ramp_2_track.mdl"	"Ron's 2ft track pack"	"Start Ramp 2 Track"	3	"NULL"	"-128,124,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_ramp_2_track.mdl"	"Ron's 2ft track pack"	"Start Ramp 2 Track"	4	"NULL"	"-128,-124,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_ramp_roof.mdl"	"Ron's 2ft track pack"	"Start Ramp Roof"	1	"NULL"	"128,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_ramp_roof.mdl"	"Ron's 2ft track pack"	"Start Ramp Roof"	2	"NULL"	"-128,0,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_ramp_roof_2_track.mdl"	"Ron's 2ft track pack"	"Start Ramp Roof 2 Track"	1	"NULL"	"128,124,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_ramp_roof_2_track.mdl"	"Ron's 2ft track pack"	"Start Ramp Roof 2 Track"	2	"NULL"	"128,-124,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_ramp_roof_2_track.mdl"	"Ron's 2ft track pack"	"Start Ramp Roof 2 Track"	3	"NULL"	"-128,124,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_ramp_roof_2_track.mdl"	"Ron's 2ft track pack"	"Start Ramp Roof 2 Track"	4	"NULL"	"-128,-124,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_roof.mdl"	"Ron's 2ft track pack"	"Start Roof"	1	"NULL"	"64,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_roof.mdl"	"Ron's 2ft track pack"	"Start Roof"	2	"NULL"	"-64,0,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_roof_2_track.mdl"	"Ron's 2ft track pack"	"Start Roof 2 Track"	1	"NULL"	"64,124,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_roof_2_track.mdl"	"Ron's 2ft track pack"	"Start Roof 2 Track"	2	"NULL"	"64,-124,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_roof_2_track.mdl"	"Ron's 2ft track pack"	"Start Roof 2 Track"	3	"NULL"	"-64,124,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_roof_2_track.mdl"	"Ron's 2ft track pack"	"Start Roof 2 Track"	4	"NULL"	"-64,-124,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_stairs.mdl"	"Ron's 2ft track pack"	"Start Stairs"	1	"NULL"	"64,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_stairs.mdl"	"Ron's 2ft track pack"	"Start Stairs"	2	"NULL"	"-64,0,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_stairs_2_track.mdl"	"Ron's 2ft track pack"	"Start Stairs 2 Track"	1	"NULL"	"64,124,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_stairs_2_track.mdl"	"Ron's 2ft track pack"	"Start Stairs 2 Track"	2	"NULL"	"64,-124,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_stairs_2_track.mdl"	"Ron's 2ft track pack"	"Start Stairs 2 Track"	3	"NULL"	"-64,124,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_stairs_2_track.mdl"	"Ron's 2ft track pack"	"Start Stairs 2 Track"	4	"NULL"	"-64,-124,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_stairs_roof.mdl"	"Ron's 2ft track pack"	"Start Stairs Roof"	1	"NULL"	"64,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_stairs_roof.mdl"	"Ron's 2ft track pack"	"Start Stairs Roof"	2	"NULL"	"-64,0,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_stairs_roof_2_track.mdl"	"Ron's 2ft track pack"	"Start Roof Stairs 2 Track"	1	"NULL"	"64,124,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_stairs_roof_2_track.mdl"	"Ron's 2ft track pack"	"Start Roof Stairs 2 Track"	2	"NULL"	"64,-124,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_stairs_roof_2_track.mdl"	"Ron's 2ft track pack"	"Start Roof Stairs 2 Track"	3	"NULL"	"-64,124,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_stairs_roof_2_track.mdl"	"Ron's 2ft track pack"	"Start Roof Stairs 2 Track"	4	"NULL"	"-64,-124,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/straight/straight_1024.mdl"	"Ron's 2ft track pack"	"Straight 1024"	1	"NULL"	"512,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/straight/straight_1024.mdl"	"Ron's 2ft track pack"	"Straight 1024"	2	"NULL"	"-512,0,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/straight/straight_128.mdl"	"Ron's 2ft track pack"	"Straight 128"	1	"NULL"	"64,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/straight/straight_128.mdl"	"Ron's 2ft track pack"	"Straight 128"	2	"NULL"	"-64,0,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/straight/straight_256.mdl"	"Ron's 2ft track pack"	"Straight 256"	1	"NULL"	"128,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/straight/straight_256.mdl"	"Ron's 2ft track pack"	"Straight 256"	2	"NULL"	"-128,0,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/straight/straight_32.mdl"	"Ron's 2ft track pack"	"Straight 32"	1	"NULL"	"16,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/straight/straight_32.mdl"	"Ron's 2ft track pack"	"Straight 32"	2	"NULL"	"-16,0,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/straight/straight_320_junction.mdl"	"Ron's 2ft track pack"	"Straight 320 Junction"	1	"NULL"	"160,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/straight/straight_320_junction.mdl"	"Ron's 2ft track pack"	"Straight 320 Junction"	2	"NULL"	"-160,0,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/straight/straight_32_2tracks.mdl"	"Ron's 2ft track pack"	"Straight 32 2 Tracks"	1	"NULL"	"16,-62,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/straight/straight_32_2tracks.mdl"	"Ron's 2ft track pack"	"Straight 32 2 Tracks"	2	"NULL"	"16,62,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/straight/straight_32_2tracks.mdl"	"Ron's 2ft track pack"	"Straight 32 2 Tracks"	3	"NULL"	"-16,-62,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/straight/straight_32_2tracks.mdl"	"Ron's 2ft track pack"	"Straight 32 2 Tracks"	4	"NULL"	"-16,62,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/straight/straight_512.mdl"	"Ron's 2ft track pack"	"Straight 512"	1	"NULL"	"256,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/straight/straight_512.mdl"	"Ron's 2ft track pack"	"Straight 512"	2	"NULL"	"-256,0,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/straight/straight_64.mdl"	"Ron's 2ft track pack"	"Straight 64"	1	"NULL"	"32,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/straight/straight_64.mdl"	"Ron's 2ft track pack"	"Straight 64"	2	"NULL"	"-32,0,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_1024_grass.mdl"	"Ron's 2ft track pack"	"1024 Grass"	1	"NULL"	"512,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_1024_grass.mdl"	"Ron's 2ft track pack"	"1024 Grass"	2	"NULL"	"-512,0,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_1024_street.mdl"	"Ron's 2ft track pack"	"1024 Street"	1	"NULL"	"512,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_1024_street.mdl"	"Ron's 2ft track pack"	"1024 Street"	2	"NULL"	"-512,0,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_128_grass.mdl"	"Ron's 2ft track pack"	"128 Grass"	1	"NULL"	"64,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_128_grass.mdl"	"Ron's 2ft track pack"	"128 Grass"	2	"NULL"	"-64,0,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_128_street.mdl"	"Ron's 2ft track pack"	"128 Street"	1	"NULL"	"64,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_128_street.mdl"	"Ron's 2ft track pack"	"128 Street"	2	"NULL"	"-64,0,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_256_grass.mdl"	"Ron's 2ft track pack"	"256 Grass"	1	"NULL"	"128,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_256_grass.mdl"	"Ron's 2ft track pack"	"256 Grass"	2	"NULL"	"-128,0,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_256_street.mdl"	"Ron's 2ft track pack"	"256 Street"	1	"NULL"	"128,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_256_street.mdl"	"Ron's 2ft track pack"	"256 Street"	2	"NULL"	"-128,0,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_32_grass.mdl"	"Ron's 2ft track pack"	"32 Grass"	1	"NULL"	"16,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_32_grass.mdl"	"Ron's 2ft track pack"	"32 Grass"	2	"NULL"	"-16,0,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_32_street.mdl"	"Ron's 2ft track pack"	"32 Street"	1	"NULL"	"16,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_32_street.mdl"	"Ron's 2ft track pack"	"32 Street"	2	"NULL"	"-16,0,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_512_grass.mdl"	"Ron's 2ft track pack"	"512 Grass"	1	"NULL"	"256,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_512_grass.mdl"	"Ron's 2ft track pack"	"512 Grass"	2	"NULL"	"-256,0,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_512_street.mdl"	"Ron's 2ft track pack"	"512 Street"	1	"NULL"	"256,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_512_street.mdl"	"Ron's 2ft track pack"	"512 Street"	2	"NULL"	"-256,0,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_64_grass.mdl"	"Ron's 2ft track pack"	"64 Grass"	1	"NULL"	"32,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_64_grass.mdl"	"Ron's 2ft track pack"	"64 Grass"	2	"NULL"	"-32,0,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_64_street.mdl"	"Ron's 2ft track pack"	"64 Street"	1	"NULL"	"32,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_64_street.mdl"	"Ron's 2ft track pack"	"64 Street"	2	"NULL"	"-32,0,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_buffer_grass.mdl"	"Ron's 2ft track pack"	"Buffer Grass"	1	"NULL"	"16,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_buffer_street.mdl"	"Ron's 2ft track pack"	"Buffer Street"	1	"NULL"	"16,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_curve_90_1_grass.mdl"	"Ron's 2ft track pack"	"90 1 Grass"	1	"NULL"	"0,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_curve_90_1_grass.mdl"	"Ron's 2ft track pack"	"90 1 Grass"	2	"NULL"	"-1024,-1024,6.016"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_curve_90_1_street.mdl"	"Ron's 2ft track pack"	"90 1 Street"	1	"NULL"	"0,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_curve_90_1_street.mdl"	"Ron's 2ft track pack"	"90 1 Street"	2	"NULL"	"-1024,-1024,6.016"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_curve_90_2_grass.mdl"	"Ron's 2ft track pack"	"90 2 Grass"	1	"NULL"	"0,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_curve_90_2_grass.mdl"	"Ron's 2ft track pack"	"90 2 Grass"	2	"NULL"	"-1148,-1148,6.016"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_curve_90_2_street.mdl"	"Ron's 2ft track pack"	"90 2 Street"	1	"NULL"	"0,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_curve_90_2_street.mdl"	"Ron's 2ft track pack"	"90 2 Street"	2	"NULL"	"-1148,-1148,6.016"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_grass_normal.mdl"	"Ron's 2ft track pack"	"Transition Grass Normal"	1	"NULL"	"16,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_grass_normal.mdl"	"Ron's 2ft track pack"	"Transition Grass Normal"	2	"NULL"	"-16,0,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_grass_street.mdl"	"Ron's 2ft track pack"	"Transition Grass Street"	1	"NULL"	"16,0,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_grass_street.mdl"	"Ron's 2ft track pack"	"Transition Grass Street"	2	"NULL"	"-16,0,6.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_n_junction_left_switched.mdl"	"Ron's 2ft track pack"	"N Left Switched"	1	"NULL"	"0,62,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_n_junction_left_switched.mdl"	"Ron's 2ft track pack"	"N Left Switched"	2	"NULL"	"-704, 62,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_n_junction_left_switched.mdl"	"Ron's 2ft track pack"	"N Left Switched"	3	"NULL"	"-704,-62,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_n_junction_left_unswitched.mdl"	"Ron's 2ft track pack"	"N Left Unswitched"	1	"NULL"	"0,62,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_n_junction_left_unswitched.mdl"	"Ron's 2ft track pack"	"N Left Unswitched"	2	"NULL"	"-704, 62,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_n_junction_left_unswitched.mdl"	"Ron's 2ft track pack"	"N Left Unswitched"	3	"NULL"	"-704,-62,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_n_junction_right_switched.mdl"	"Ron's 2ft track pack"	"N Right Switched"	1	"NULL"	"0,62,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_n_junction_right_switched.mdl"	"Ron's 2ft track pack"	"N Right Switched"	2	"NULL"	"-704, 62,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_n_junction_right_switched.mdl"	"Ron's 2ft track pack"	"N Right Switched"	3	"NULL"	"-704,-62,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_n_junction_right_unswitched.mdl"	"Ron's 2ft track pack"	"N Right Unswitched"	1	"NULL"	"0,62,6.016"	"0,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_n_junction_right_unswitched.mdl"	"Ron's 2ft track pack"	"N Right Unswitched"	2	"NULL"	"-704, 62,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_n_junction_right_unswitched.mdl"	"Ron's 2ft track pack"	"N Right Unswitched"	3	"NULL"	"-704,-62,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/tram/tram_normal_street.mdl"	"Ron's 2ft track pack"	"Transition Normal Street"	1	"NULL"	"16,0,6.016"	"0,0,0"	"NULL"
