# ExportDSV: 01/27/17 21:18:00 [ SQL ]
# Data settings:	MODEL	TYPE	NAME	LINEID	POINT	ORIGIN	ANGLE	CLASS
# Query ran: <SELECT * FROM TRACKASSEMBLY_PIECES ORDER BY TYPE ASC, NAME ASC, MODEL ASC, LINEID ASC;>
TRACKASSEMBLY_PIECES	"models/ron/2ft/luajunctions/n_junctions/left/n_junction.mdl"	"Ron's 2ft track pack"	"N Junction"	2	"NULL"	" 0  ,384,6.016"	"0, 90,0"	"r2ftp_junction_n_left"
TRACKASSEMBLY_PIECES	"models/ron/2ft/luajunctions/n_junctions/left/n_junction.mdl"	"Ron's 2ft track pack"	"N Junction"	3	"NULL"	"-124,704,6.016"	"0, 90,0"	"r2ftp_junction_n_left"
TRACKASSEMBLY_PIECES	"models/ron/2ft/luajunctions/n_junctions/right/n_junction.mdl"	"Ron's 2ft track pack"	"N Junction"	1	"NULL"	"0  ,0  ,6.016"	"0,-90,0"	"r2ftp_junction_n_right"
TRACKASSEMBLY_PIECES	"models/ron/2ft/luajunctions/n_junctions/right/n_junction.mdl"	"Ron's 2ft track pack"	"N Junction"	2	"NULL"	"0  ,384,6.016"	"0, 90,0"	"r2ftp_junction_n_right"
TRACKASSEMBLY_PIECES	"models/ron/2ft/luajunctions/n_junctions/right/n_junction.mdl"	"Ron's 2ft track pack"	"N Junction"	3	"NULL"	"124,704,6.016"	"0, 90,0"	"r2ftp_junction_n_right"
TRACKASSEMBLY_PIECES	"models/ron/2ft/njunctions/n_junction_left_switched.mdl"	"Ron's 2ft track pack"	"N Junction Left Switched"	1	"NULL"	"0   , 62,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/njunctions/n_junction_left_switched.mdl"	"Ron's 2ft track pack"	"N Junction Left Switched"	2	"NULL"	"-384, 62,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/njunctions/n_junction_left_switched.mdl"	"Ron's 2ft track pack"	"N Junction Left Switched"	3	"NULL"	"-704,-62,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/njunctions/n_junction_left_unswitched.mdl"	"Ron's 2ft track pack"	"N Junction Left Unswitched"	1	"NULL"	"0   , 62,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/njunctions/n_junction_left_unswitched.mdl"	"Ron's 2ft track pack"	"N Junction Left Unswitched"	2	"NULL"	"-384, 62,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/njunctions/n_junction_left_unswitched.mdl"	"Ron's 2ft track pack"	"N Junction Left Unswitched"	3	"NULL"	"-704,-62,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/njunctions/n_junction_right_switched.mdl"	"Ron's 2ft track pack"	"N Junction Right Switched"	1	"NULL"	"0   ,-62,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/njunctions/n_junction_right_switched.mdl"	"Ron's 2ft track pack"	"N Junction Right Switched"	2	"NULL"	"-384,-62,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/njunctions/n_junction_right_switched.mdl"	"Ron's 2ft track pack"	"N Junction Right Switched"	3	"NULL"	"-704, 62,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/njunctions/n_junction_right_unswitched.mdl"	"Ron's 2ft track pack"	"N Junction Right Unswitched"	1	"NULL"	"0   ,-62,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/njunctions/n_junction_right_unswitched.mdl"	"Ron's 2ft track pack"	"N Junction Right Unswitched"	2	"NULL"	"-384,-62,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/njunctions/n_junction_right_unswitched.mdl"	"Ron's 2ft track pack"	"N Junction Right Unswitched"	3	"NULL"	"-704, 62,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/misc/passenger_crossing.mdl"	"Ron's 2ft track pack"	"Passenger Crossing"	1	"NULL"	" 64,0,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/misc/passenger_crossing.mdl"	"Ron's 2ft track pack"	"Passenger Crossing"	2	"NULL"	"-64,0,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_1024.mdl"	"Ron's 2ft track pack"	"Platform 1024"	1	"NULL"	" 512,0,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_1024.mdl"	"Ron's 2ft track pack"	"Platform 1024"	2	"NULL"	"-512,0,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_1024_2_track.mdl"	"Ron's 2ft track pack"	"Platform 1024 2 Track"	1	"NULL"	"512,-124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_1024_2_track.mdl"	"Ron's 2ft track pack"	"Platform 1024 2 Track"	2	"NULL"	"512,124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_1024_2_track.mdl"	"Ron's 2ft track pack"	"Platform 1024 2 Track"	3	"NULL"	"-512,124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_1024_2_track.mdl"	"Ron's 2ft track pack"	"Platform 1024 2 Track"	4	"NULL"	"-512,-124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_1024_roof.mdl"	"Ron's 2ft track pack"	"Platform 1024 Roof"	1	"NULL"	"512,0,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_1024_roof.mdl"	"Ron's 2ft track pack"	"Platform 1024 Roof"	2	"NULL"	"-512,0,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_1024_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform 1024 Roof 2 Track"	1	"NULL"	"512,-124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_1024_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform 1024 Roof 2 Track"	2	"NULL"	"512,124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_1024_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform 1024 Roof 2 Track"	3	"NULL"	"-512,124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_1024_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform 1024 Roof 2 Track"	4	"NULL"	"-512,-124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_128.mdl"	"Ron's 2ft track pack"	"Platform 128"	1	"NULL"	" 64,0,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_128.mdl"	"Ron's 2ft track pack"	"Platform 128"	2	"NULL"	"-64,0,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_128_2_track.mdl"	"Ron's 2ft track pack"	"Platform 128 2 Track"	1	"NULL"	"64,-124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_128_2_track.mdl"	"Ron's 2ft track pack"	"Platform 128 2 Track"	2	"NULL"	"64,124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_128_2_track.mdl"	"Ron's 2ft track pack"	"Platform 128 2 Track"	3	"NULL"	"-64,124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_128_2_track.mdl"	"Ron's 2ft track pack"	"Platform 128 2 Track"	4	"NULL"	"-64,-124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_128_bench.mdl"	"Ron's 2ft track pack"	"Platform 128 Bench"	1	"NULL"	"64,0,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_128_bench.mdl"	"Ron's 2ft track pack"	"Platform 128 Bench"	2	"NULL"	"-64,0,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_128_bench_2_track.mdl"	"Ron's 2ft track pack"	"Platform 128 Bench 2 Track"	1	"NULL"	"64,-124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_128_bench_2_track.mdl"	"Ron's 2ft track pack"	"Platform 128 Bench 2 Track"	2	"NULL"	"64,124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_128_bench_2_track.mdl"	"Ron's 2ft track pack"	"Platform 128 Bench 2 Track"	3	"NULL"	"-64,124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_128_bench_2_track.mdl"	"Ron's 2ft track pack"	"Platform 128 Bench 2 Track"	4	"NULL"	"-64,-124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_128_bench_roof.mdl"	"Ron's 2ft track pack"	"Platform 128 Bench Roof"	1	"NULL"	"64,0,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_128_bench_roof.mdl"	"Ron's 2ft track pack"	"Platform 128 Bench Roof"	2	"NULL"	"-64,0,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_128_bench_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform 128 Bench Roof 2 Track"	1	"NULL"	"64,-124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_128_bench_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform 128 Bench Roof 2 Track"	2	"NULL"	"64,124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_128_bench_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform 128 Bench Roof 2 Track"	3	"NULL"	"-64,124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_128_bench_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform 128 Bench Roof 2 Track"	4	"NULL"	"-64,-124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_128_roof.mdl"	"Ron's 2ft track pack"	"Platform 128 Roof"	1	"NULL"	"64,0,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_128_roof.mdl"	"Ron's 2ft track pack"	"Platform 128 Roof"	2	"NULL"	"-64,0,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_128_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform 128 Roof 2 Track"	1	"NULL"	"64,-124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_128_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform 128 Roof 2 Track"	2	"NULL"	"64,124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_128_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform 128 Roof 2 Track"	3	"NULL"	"-64,124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_128_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform 128 Roof 2 Track"	4	"NULL"	"-64,-124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_256.mdl"	"Ron's 2ft track pack"	"Platform 256"	1	"NULL"	" 128,0,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_256.mdl"	"Ron's 2ft track pack"	"Platform 256"	2	"NULL"	"-128,0,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_256_2_track.mdl"	"Ron's 2ft track pack"	"Platform 256 2 Track"	1	"NULL"	"128,-124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_256_2_track.mdl"	"Ron's 2ft track pack"	"Platform 256 2 Track"	2	"NULL"	"128,124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_256_2_track.mdl"	"Ron's 2ft track pack"	"Platform 256 2 Track"	3	"NULL"	"-128,124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_256_2_track.mdl"	"Ron's 2ft track pack"	"Platform 256 2 Track"	4	"NULL"	"-128,-124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_256_roof.mdl"	"Ron's 2ft track pack"	"Platform 256 Roof"	1	"NULL"	"128,0,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_256_roof.mdl"	"Ron's 2ft track pack"	"Platform 256 Roof"	2	"NULL"	"-128,0,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_256_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform 256 Roof 2 Track"	1	"NULL"	"128,-124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_256_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform 256 Roof 2 Track"	2	"NULL"	"128,124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_256_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform 256 Roof 2 Track"	3	"NULL"	"-128,124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_256_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform 256 Roof 2 Track"	4	"NULL"	"-128,-124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_512.mdl"	"Ron's 2ft track pack"	"Platform 512"	1	"NULL"	" 256,0,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_512.mdl"	"Ron's 2ft track pack"	"Platform 512"	2	"NULL"	"-256,0,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_512_2_track.mdl"	"Ron's 2ft track pack"	"Platform 512 2 Track"	1	"NULL"	"256,-124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_512_2_track.mdl"	"Ron's 2ft track pack"	"Platform 512 2 Track"	2	"NULL"	"256,124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_512_2_track.mdl"	"Ron's 2ft track pack"	"Platform 512 2 Track"	3	"NULL"	"-256,124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_512_2_track.mdl"	"Ron's 2ft track pack"	"Platform 512 2 Track"	4	"NULL"	"-256,-124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_512_roof.mdl"	"Ron's 2ft track pack"	"Platform 512 Roof"	1	"NULL"	"256,0,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_512_roof.mdl"	"Ron's 2ft track pack"	"Platform 512 Roof"	2	"NULL"	"-256,0,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_512_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform 512 Roof 2 Track"	1	"NULL"	"256,-124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_512_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform 512 Roof 2 Track"	2	"NULL"	"256,124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_512_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform 512 Roof 2 Track"	3	"NULL"	"-256,124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_512_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform 512 Roof 2 Track"	4	"NULL"	"-256,-124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end.mdl"	"Ron's 2ft track pack"	"Platform End"	1	"NULL"	" 64,0,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end.mdl"	"Ron's 2ft track pack"	"Platform End"	2	"NULL"	"-64,0,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_2_track.mdl"	"Ron's 2ft track pack"	"Platform End 2 Track"	1	"NULL"	"64,-124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_2_track.mdl"	"Ron's 2ft track pack"	"Platform End 2 Track"	2	"NULL"	"64,124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_2_track.mdl"	"Ron's 2ft track pack"	"Platform End 2 Track"	3	"NULL"	"-64,124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_2_track.mdl"	"Ron's 2ft track pack"	"Platform End 2 Track"	4	"NULL"	"-64,-124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_ramp.mdl"	"Ron's 2ft track pack"	"Platform End Ramp"	1	"NULL"	" 128,0,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_ramp.mdl"	"Ron's 2ft track pack"	"Platform End Ramp"	2	"NULL"	"-128,0,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_ramp_2_track.mdl"	"Ron's 2ft track pack"	"Platform End Ramp 2 Track"	1	"NULL"	"128,-124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_ramp_2_track.mdl"	"Ron's 2ft track pack"	"Platform End Ramp 2 Track"	2	"NULL"	"128,124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_ramp_2_track.mdl"	"Ron's 2ft track pack"	"Platform End Ramp 2 Track"	3	"NULL"	"-128,124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_ramp_2_track.mdl"	"Ron's 2ft track pack"	"Platform End Ramp 2 Track"	4	"NULL"	"-128,-124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_ramp_roof.mdl"	"Ron's 2ft track pack"	"Platform End Ramp Roof"	1	"NULL"	"128,0,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_ramp_roof.mdl"	"Ron's 2ft track pack"	"Platform End Ramp Roof"	2	"NULL"	"-128,0,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_ramp_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform End Ramp Roof 2 Track"	1	"NULL"	"128,-124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_ramp_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform End Ramp Roof 2 Track"	2	"NULL"	"128,124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_ramp_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform End Ramp Roof 2 Track"	3	"NULL"	"-128,124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_ramp_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform End Ramp Roof 2 Track"	4	"NULL"	"-128,-124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_roof.mdl"	"Ron's 2ft track pack"	"Platform End Roof"	1	"NULL"	"64,0,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_roof.mdl"	"Ron's 2ft track pack"	"Platform End Roof"	2	"NULL"	"-64,0,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform End Roof 2 Track"	1	"NULL"	"64,-124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform End Roof 2 Track"	2	"NULL"	"64,124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform End Roof 2 Track"	3	"NULL"	"-64,124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_end_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform End Roof 2 Track"	4	"NULL"	"-64,-124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start.mdl"	"Ron's 2ft track pack"	"Platform Start"	1	"NULL"	" 64,0,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start.mdl"	"Ron's 2ft track pack"	"Platform Start"	2	"NULL"	"-64,0,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_2_track.mdl"	"Ron's 2ft track pack"	"Platform Start 2 Track"	1	"NULL"	"64,-124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_2_track.mdl"	"Ron's 2ft track pack"	"Platform Start 2 Track"	2	"NULL"	"64,124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_2_track.mdl"	"Ron's 2ft track pack"	"Platform Start 2 Track"	3	"NULL"	"-64,124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_2_track.mdl"	"Ron's 2ft track pack"	"Platform Start 2 Track"	4	"NULL"	"-64,-124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_ramp.mdl"	"Ron's 2ft track pack"	"Platform Start Ramp"	1	"NULL"	" 128,0,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_ramp.mdl"	"Ron's 2ft track pack"	"Platform Start Ramp"	2	"NULL"	"-128,0,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_ramp_2_track.mdl"	"Ron's 2ft track pack"	"Platform Start Ramp 2 Track"	1	"NULL"	"128,-124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_ramp_2_track.mdl"	"Ron's 2ft track pack"	"Platform Start Ramp 2 Track"	2	"NULL"	"128,124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_ramp_2_track.mdl"	"Ron's 2ft track pack"	"Platform Start Ramp 2 Track"	3	"NULL"	"-128,124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_ramp_2_track.mdl"	"Ron's 2ft track pack"	"Platform Start Ramp 2 Track"	4	"NULL"	"-128,-124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_ramp_roof.mdl"	"Ron's 2ft track pack"	"Platform Start Ramp Roof"	1	"NULL"	"128,0,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_ramp_roof.mdl"	"Ron's 2ft track pack"	"Platform Start Ramp Roof"	2	"NULL"	"-128,0,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_ramp_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform Start Ramp Roof 2 Track"	1	"NULL"	"128,-124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_ramp_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform Start Ramp Roof 2 Track"	2	"NULL"	"128,124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_ramp_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform Start Ramp Roof 2 Track"	3	"NULL"	"-128,124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_ramp_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform Start Ramp Roof 2 Track"	4	"NULL"	"-128,-124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_roof.mdl"	"Ron's 2ft track pack"	"Platform Start Roof"	1	"NULL"	"64,0,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_roof.mdl"	"Ron's 2ft track pack"	"Platform Start Roof"	2	"NULL"	"-64,0,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform Start Roof 2 Track"	1	"NULL"	"64,-124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform Start Roof 2 Track"	2	"NULL"	"64,124,6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform Start Roof 2 Track"	3	"NULL"	"-64,124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/station/platform_start_roof_2_track.mdl"	"Ron's 2ft track pack"	"Platform Start Roof 2 Track"	4	"NULL"	"-64,-124,6.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/ramps/ramp_1024_1.mdl"	"Ron's 2ft track pack"	"Ramp 1024 1"	1	"NULL"	"    0,0, 6.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/ramps/ramp_1024_1.mdl"	"Ron's 2ft track pack"	"Ramp 1024 1"	2	"NULL"	"-1024,0,70.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/2ft/ramps/ramp_1024_embankment_1.mdl"	"Ron's 2ft track pack"	"Ramp 1024 Embankment 1"	1	"NULL"	"0,0,6.016"	"NULL"	"NULL"
